1166;Statue of Liberty;0;190;4493
1166;Tobacco;0;190;2795
1166;David Blaine;0;190;2746
1166;Bengal Tiger;0;190;2054
1166;User talk:Nancy;3;190;1149
1166;Tibetan Buddhism;0;190;1053
1166;2008 ATP Tour;0;190;908
1166;Wikipedia talk:Fringe theories;5;190;779
1166;Robert Downey, Jr.;0;190;768
1166;The Forbidden Kingdom;0;190;602
1166;Talk:Dysgenics;1;190;506
1166;Talk:The Used;1;190;499
1166;User:Tim103093;2;190;450
1166;Talk:2008 Pacific typhoon season;1;190;332
1166;User:StatusBot/Status/Parent5446;2;190;265
1166;Alia Sabur;0;190;217
1166;Celebracadabra;0;190;200
1166;User:StatusBot/Status/Addshore/LastEdit;2;190;199
1184;Talk:George W. Bush;1;189;18501
1184;Ozzy Osbourne;0;189;4424
1184;America;0;189;3592
1184;Piece of Me;0;189;3319
1184;User:StatusBot/Status/ClueBot II/LastEdit;2;189;1253
1184;Brass Knuckles (album);0;189;823
1184;Richard Halliburton;0;189;458
1184;User:Mdsummermsw/Deletion watch;2;189;432
1184;Hell's Kitchen (U.S. season 4);0;189;368
1184;List of Nalanda College Colombo Alumni (Old Nalandians);0;189;344
1184;Talk:Jesus bloodline;1;189;227
1184;Talk:2008 Major League Soccer season;1;189;209
1184;Wikipedia talk:Administrators' noticeboard/Incidents/Statement re Wikilobby campaign;5;189;189
1184;User talk:Nakon;3;189;189
1184;2008 Qatar Telecom German Open - Singles;0;189;189
1199;Alaska;0;188;5137
1199;Abercrombie & Fitch;0;188;4019
1199;Destiny's Child;0;188;3558
1199;Master Chief (Halo);0;188;3519
1199;The Outsiders (novel);0;188;2799
1199;Aliens vs. Predator: Requiem;0;188;2222
1199;Madden Curse;0;188;1916
1199;Guitar Hero (series);0;188;1803
1199;Scarborough, Ontario;0;188;1405
1199;User talk:Happy-melon;3;188;898
1199;User talk:Soxred93;3;188;695
1199;The Former Life of Brian;0;188;220
1199;Prostitution in Pakistan;0;188;210
1199;2008 Giro d'Italia;0;188;206
1199;Violet Hill (song);0;188;195
1214;Nazi Germany;0;187;6044
1214;Dwyane Wade;0;187;5126
1214;James Cook;0;187;3865
1214;Los Angeles Lakers;0;187;3327
1214;Harrison Ford;0;187;2164
1214;2007–08 NBA season;0;187;1350
1214;Edward Low;0;187;523
1214;List of Colorado-related topics;0;187;469
1214;Internet Tablet OS;0;187;464
1214;Wikipedia:Requests for adminship/CapitalR;4;187;270
1214;Wikipedia talk:WikiProject Sexology and sexuality/Sex work task force/to do;5;187;225
1225;Cristiano Ronaldo;0;186;4497
1225;Wikipedia talk:Neutral point of view;5;186;4277
1225;Jordan;0;186;3865
1225;Geothermal power;0;186;2242
1225;Onomatopoeia;0;186;1726
1225;Talk:Jesus myth hypothesis;1;186;1154
1225;User talk:CapitalR;3;186;737
1225;Brian Horrocks;0;186;491
1225;User:StatusBot/Status/Tiggerjay;2;186;311
1225;Night of Champions (2008);0;186;202
1225;User talk:Chibi-anime-Girl;3;186;186
1225;The Inbetweeners;0;186;186
1225;User:StatusBot/Status/Xenocidic;2;186;186
1225;Joe Kleon;0;186;186
1239;Miami, Florida;0;185;4439
1239;List of Death Note characters;0;185;4426
1239;Major depressive disorder;0;185;3833
1239;User talk:Gurch;3;185;3323
1239;Hillary Rodham Clinton presidential campaign, 2008;0;185;2546
1239;Space;0;185;2004
1239;User talk:J Milburn;3;185;1865
1239;Jeff Buckley;0;185;1809
1239;Spirit (Leona Lewis album);0;185;1541
1239;Love in This Club;0;185;702
1239;FC Zenit Saint Petersburg;0;185;685
1239;The Suite Life on Deck;0;185;629
1239;User:Sceptre/Status;2;185;275
1239;User talk:AroundTheGlobe;3;185;236
1239;The Primal Scream;0;185;226
1239;User:Lfrancissells/Personal sandbox;2;185;185
1239;Wikipedia:Categories for discussion/Log/2008 May 4;4;185;185
1239;User:StatusBot/Status/TenPoundHammer;2;185;185
1257;Chicago;0;184;9170
1257;Naruto;0;184;7748
1257;Gaia Online;0;184;5817
1257;Child abuse;0;184;2706
1257;Hollister Co.;0;184;2266
1257;Talk:Miley Cyrus;1;184;2029
1257;User talk:Raymond arritt;3;184;1805
1257;Carly Benson Corinthos-Jacks;0;184;1520
1257;List of Wizards of Waverly Place episodes;0;184;1056
1257;User talk:Elcobbola;3;184;573
1257;User talk:Smith609;3;184;500
1257;Erik Möller;0;184;280
1257;Grey Griffins (book series);0;184;235
1270;Star Wars;0;183;10700
1270;User talk:Piotrus;3;183;5739
1270;One Piece;0;183;4893
1270;Raven-Symoné;0;183;4699
1270;Zimbabwe;0;183;4399
1270;Happiness;0;183;3312
1270;Talk:Ayn Rand/Archive 13;1;183;2744
1270;United World Chart;0;183;2669
1270;Frosty, Heidi & Frank;0;183;937
1270;Wikipedia:No original research/noticeboard;4;183;604
1270;Duffy (singer);0;183;570
1270;User talk:Asenine;3;183;550
1270;2008 NBA Draft;0;183;437
1270;Learned Hand;0;183;425
1270;Wikipedia:WikiProject Biography/Assessment/Assessment Drive/Spring 2008;4;183;417
1270;Ben Barnes (actor);0;183;241
1270;2008 Rome Masters - Women's Singles;0;183;183
1287;Wikipedia:WikiProject Cricket/Quiz;4;182;5628
1287;Malaysia;0;182;5133
1287;Chernobyl disaster;0;182;4880
1287;Bono;0;182;4673
1287;NATO;0;182;4282
1287;Watergate scandal;0;182;3997
1287;User talk:Coren;3;182;2853
1287;Florence Nightingale;0;182;2267
1287;Manny Ramírez;0;182;2260
1287;Wikipedia talk:WikiProject National Register of Historic Places;5;182;1350
1287;User talk:Mrg3105;3;182;1271
1287;Disney Channel India;0;182;1064
1287;The Declaration;0;182;836
1287;Alexander Alekhine;0;182;815
1287;2008 Super 14 season;0;182;551
1287;The Strangers;0;182;315
1287;List of eponymous medical signs;0;182;310
1287;Tommy Burns (footballer);0;182;268
1287;Wikipedia:Categories for discussion/Log/2008 May 2;4;182;182
1287;Wikipedia:Images and media for deletion/2008 May 4;4;182;182
1287;User:StatusBot/Status/DGG/LastEdit;2;182;182
1308;Talk:Anarchism;1;181;16676
1308;Iran;0;181;12573
1308;1990;0;181;5744
1308;Mormon;0;181;4667
1308;Uncyclopedia;0;181;4466
1308;User talk:ST47;3;181;3926
1308;Rafael Nadal;0;181;3123
1308;UEFA Cup 2007-08;0;181;2526
1308;User talk:SRX;3;181;1903
1308;Blessed Virgin Mary;0;181;1507
1308;Siege of Leningrad;0;181;1318
1308;User talk:Wisdom89;3;181;919
1308;Kyle Busch;0;181;733
1308;User talk:AlbertHerring;3;181;682
1308;Glenn Dorsey;0;181;286
1308;Seattle SuperSonics proposed relocation to Oklahoma City;0;181;257
1308;United Kingdom local elections, 2008;0;181;253
1308;2008 Summer Olympics torch relay route;0;181;189
1308;Edward Wright (mathematician);0;181;181
1308;User:StatusBot/Status/AlexiusHoratius/LastEdit;2;181;181
1328;Nas;0;180;5271
1328;The Dark Knight (film);0;180;5227
1328;Muse (band);0;180;4486
1328;Lee Harvey Oswald;0;180;4200
1328;Guatemala;0;180;4080
1328;User talk:Jossi;3;180;3792
1328;User talk:AGK;3;180;3705
1328;Skateboard;0;180;3304
1328;Floyd Mayweather, Jr.;0;180;2706
1328;User talk:Rudget;3;180;2467
1328;User talk:EdJohnston;3;180;1537
1328;Constitution of the Roman Republic;0;180;850
1328;User talk:Risker;3;180;842
1328;User:Charles Matthews/New - other2;2;180;821
1328;Bulk carrier;0;180;695
1328;User:StatusBot/Status/Lucasbfr;2;180;657
1328;Talk:Bill Ayers;1;180;452
1328;Narrow Stairs;0;180;387
1328;User:AnThononyian;2;180;367
1328;Timeline of music in the United States (1876 - 1924);0;180;196
1328;Wikipedia:Requests for adminship/Slp1;4;180;180
1328;Wikipedia:Articles for deletion/Wikinfo (6th nomination);4;180;180
1328;Wikipedia:Deletion review/Log/2008 May 19;4;180;180
1351;Wikipedia:Featured article candidates;4;179;19963
1351;Genghis Khan;0;179;8194
1351;Heavy metal music;0;179;7394
1351;New Jersey;0;179;5274
1351;Prem Rawat;0;179;5166
1351;Superpower;0;179;5107
1351;George Clooney;0;179;3773
1351;Tom Hanks;0;179;3490
1351;Huntington's disease;0;179;2371
1351;Placebo;0;179;973
1351;Wikipedia:WikiProject Deletion sorting/Albums and songs;4;179;757
1351;Wikipedia:1000 things not to write your article about;4;179;593
1351;AFC Cup 2008;0;179;352
1351;Slammiversary (2008);0;179;188
1351;List of Spectacular Spider-Man episodes;0;179;179
1366;Red Hot Chili Peppers;0;178;10418
1366;Queen (band);0;178;7119
1366;Bob Dylan;0;178;6323
1366;Joseph Smith, Jr.;0;178;5792
1366;Suicide;0;178;4798
1366;Euthanasia;0;178;4775
1366;Danica Patrick;0;178;1454
1366;Wikipedia talk:WikiProject Dungeons & Dragons;5;178;986
1366;User talk:Palmer-Bears;3;178;705
1366;London mayoral election, 2008;0;178;549
1366;User:StatusBot/Status/Legoktm;2;178;267
1366;Template:2008 NBA Playoffs;10;178;238
1366;Wikipedia:Requests for adminship/Horologium;4;178;182
1379;Iron Maiden;0;177;6060
1379;Wikipedia talk:WikiProject Plants;5;177;3179
1379;Disturbed;0;177;3108
1379;Headstrong (album);0;177;2902
1379;Camel;0;177;2708
1379;Rosary;0;177;1760
1379;Berlin Blockade;0;177;1505
1379;User talk:MZMcBride;3;177;1376
1379;UEFA Cup;0;177;1016
1379;John Hagee;0;177;972
1379;User:Finetooth/Sandbox;2;177;642
1379;WWE SmackDown vs. Raw 2009;0;177;569
1379;Wikipedia:Wikipedia CD Selection/additions and updates;4;177;422
1379;User talk:Nakon/arc2;3;177;307
1379;¡Viva Hollywood!;0;177;252
1379;Eight Belles;0;177;177
1379;User:StatusBot/Status/TimVickers;2;177;177
1396;Neopets;0;176;8094
1396;White people;0;176;7583
1396;The Rock (entertainer);0;176;7376
1396;User talk:Nishkid64;3;176;5537
1396;Wikipedia:Third opinion;4;176;5286
1396;Switzerland;0;176;5111
1396;Wikipedia talk:WikiProject Ships;5;176;4619
1396;Virginia;0;176;4218
1396;User talk:Misza13;3;176;4041
1396;Talk:Cold fusion;1;176;3739
1396;Pythagorean theorem;0;176;2730
1396;Jesus myth hypothesis;0;176;2649
1396;List of baryons;0;176;366
1396;National Revival of Poland;0;176;355
1396;Rush Street (Chicago);0;176;289
1411;Neighbours;0;175;8924
1411;Tiger Woods;0;175;5265
1411;Montreal Canadiens;0;175;3831
1411;Grand Canyon;0;175;3261
1411;User talk:Jehochman;3;175;3211
1411;Ohio State Buckeyes football;0;175;2479
1411;List of songs in Rock Band;0;175;2031
1411;Tau Gamma Phi;0;175;1216
1411;English grammar;0;175;1120
1411;County Wexford;0;175;1008
1411;Rickroll;0;175;732
1411;Royal Challengers Bangalore;0;175;439
1411;Ben 10: Alien Force;0;175;420
1411;Malolos City;0;175;310
1411;Woodhouse Grove School;0;175;256
1411;Crucifixion of Jesus;0;175;229
1411;User talk:Appletrees;3;175;212
1411;List of Transformers: Animated episodes;0;175;175
1411;Fear: Anti-Semitism in Poland after Auschwitz;0;175;175
1411;Drug policy of Sweden;0;175;175
1411;User:StatusBot/Status/Keeper76;2;175;175
1411;User:StatusBot/Status/Enigmaman;2;175;175
1433;Wikipedia talk:Notability;5;174;7626
1433;Hamas;0;174;6177
1433;Same-sex marriage;0;174;5533
1433;Ancient Egypt;0;174;5364
1433;Chocolate;0;174;4763
1433;User talk:Neil;3;174;3942
1433;Biofuel;0;174;2693
1433;Wikipedia talk:WikiProject Medicine;5;174;2328
1433;Peter Jennings;0;174;2104
1433;Sonic Chronicles: The Dark Brotherhood;0;174;1060
1433;User talk:Jza84;3;174;1011
1433;Al Jolson;0;174;983
1433;Battle of Blenheim;0;174;581
1433;User:StatusBot/Status/Titoxd;2;174;452
1433;User:Axiosaurus/draft4;2;174;397
1433;Glynn Lunney;0;174;313
1433;Royal Blue (B&O train);0;174;295
1433;User:Rielliott;2;174;255
1433;White-winged Fairy-wren;0;174;187
1433;Wikipedia:WikiProject Military history/Assessment/Tag & Assess 2008/010;4;174;174
1433;List of Dragon Ball Z re-dubbed episodes;0;174;174
1433;Wilson's Heart;0;174;174
1433;Breakout (album);0;174;174
1433;Wikipedia:Requests for adminship/Zginder;4;174;174
1457;United States presidential election, 2008;0;173;9458
1457;Norway;0;173;5883
1457;Smallville (TV series);0;173;5031
1457;Wikipedia talk:AutoWikiBrowser/Bugs;5;173;3616
1457;User talk:VanTucky;3;173;1735
1457;April 30;0;173;1674
1457;User:SiobhanHansa/Threads;2;173;1255
1457;Chennai International Airport;0;173;1072
1457;Talk:2008 Summer Olympics torch relay;1;173;933
1457;List of Brigham Young University alumni;0;173;490
1457;User:StatusBot/Status/Bongwarrior;2;173;173
1468;Lindsay Lohan;0;172;8778
1468;L. Ron Hubbard;0;172;4923
1468;Methylenedioxymethamphetamine;0;172;4417
1468;British Isles;0;172;3616
1468;History of the United States;0;172;3051
1468;Criticism of Bill O'Reilly;0;172;2476
1468;John A. Macdonald;0;172;2391
1468;Raiders of the Lost Ark;0;172;1661
1468;User talk:CWii;3;172;985
1468;List of The Apprentice candidates (UK);0;172;982
1468;User:J.delanoy;2;172;652
1468;User:Blackngold29/Sandbox;2;172;523
1468;Wikipedia talk:Threats of violence;5;172;491
1468;User:Marine 69-71/Workshop2;2;172;470
1468;Wikipedia:Categories for discussion/Log/2008 May 12;4;172;172
1468;Wikipedia:Requests for adminship/Fritzpoll;4;172;172
1484;User talk:WJBscribe;3;171;5311
1484;Cuban Missile Crisis;0;171;4406
1484;Nepal;0;171;4311
1484;John Steinbeck;0;171;4242
1484;Greenhouse effect;0;171;3319
1484;2008 Summer Olympics;0;171;2861
1484;Lost (season 4);0;171;1407
1484;Incas;0;171;994
1484;Gallery of sovereign-state flags;0;171;818
1484;Talk:Homosexuality and Christianity;1;171;814
1484;User:Fordmanerno;2;171;251
1484;User:Supeyman;2;171;171
1484;User:StatusBot/Status/Useight;2;171;171
1484;Wikipedia:Requests for adminship/PeeJay2K3 (2);4;171;171
1498;Wikipedia talk:Non-free content;5;170;15126
1498;Fascism;0;170;5668
1498;Stewie Griffin;0;170;3436
1498;Ajith Kumar;0;170;3284
1498;Second Amendment to the United States Constitution;0;170;3182
1498;John Brown (abolitionist);0;170;2938
1498;I Am Legend (film);0;170;2790
1498;Zimbabwean dollar;0;170;1061
1498;Animal Face-Off;0;170;861
1498;Pokémon Mystery Dungeon: Explorers of Time and Explorers of Darkness;0;170;774
1498;Statewide opinion polling for the United States presidential election, 2008;0;170;533
1498;University of Central Oklahoma;0;170;500
1498;Yerida;0;170;368
1498;List of Spectacular Spider-Man characters;0;170;317
1498;Talk:List of characters in Grand Theft Auto IV;1;170;212
1498;Long John Peter;0;170;192
1498;User:StatusBot/Status/Camaron;2;170;176
1498;User:AstroHurricane001/Status;2;170;170
1516;Nike, Inc.;0;169;4291
1516;El Salvador;0;169;4232
1516;Wikipedia:AutoWikiBrowser/Typos;4;169;3825
1516;Newton's laws of motion;0;169;3015
1516;Keyshia Cole;0;169;2919
1516;Popcorn;0;169;2634
1516;Twilight (novel);0;169;1289
1516;Press Your Luck;0;169;1269
1516;List of chess terms;0;169;1132
1516;Reaper (TV series);0;169;739
1516;Crystal Castles (band);0;169;646
1516;User:Gears of War;2;169;622
1516;Mariology (Roman Catholic);0;169;300
1516;Asun Ortega;0;169;178
1516;Wikipedia:Deletion review/Log/2008 May 15;4;169;169
1531;PlayStation 3;0;168;16283
1531;South Africa;0;168;6494
1531;Talk:World War II;1;168;6304
1531;Black;0;168;2757
1531;Comet;0;168;2355
1531;Park Ji-Sung;0;168;1600
1531;May 2;0;168;1475
1531;User:Herbythyme/Spamwatch;2;168;1189
1531;Wikipedia talk:WikiProject Israel Palestine Collaboration;5;168;647
1531;Talk:Stephanie Adams;1;168;642
1531;Marty Turco;0;168;339
1531;Talk:2008 Stanley Cup Playoffs;1;168;299
1531;Wikipedia:Articles for creation/2008-05-02;4;168;168
1531;User:StatusBot/Status/MBK004/LastEdit;2;168;168
1545;Wikipedia:Requested articles/Sports;4;167;9358
1545;Polar bear;0;167;5105
1545;Illegal immigration to the United States;0;167;4869
1545;Wikipedia talk:Noticeboard for India-related topics;5;167;4740
1545;São Paulo;0;167;3952
1545;List of Gibson players;0;167;3431
1545;Kelly Rowland;0;167;3243
1545;Talk:Global warming controversy;1;167;3240
1545;List of The Naked Brothers Band episodes;0;167;2352
1545;User talk:David Lauder;3;167;1146
1545;Warped Tour 2008;0;167;949
1545;Memorial Day;0;167;762
1545;List of tallest people;0;167;429
1545;User talk:Bardcom;3;167;391
1545;Lelouch Lamperouge;0;167;376
1545;User talk:SheffieldSteel;3;167;366
1545;Proper acceleration;0;167;248
1545;User:NuclearVacuum/Sandbox;2;167;193
1545;Pramatha Chaudhuri;0;167;189
1545;Crewe and Nantwich by-election, 2008;0;167;187
1565;New York City;0;166;13106
1565;Spanish language;0;166;6870
1565;War;0;166;5107
1565;User talk:Jpgordon;3;166;4226
1565;Dr. Seuss;0;166;3766
1565;Estonia;0;166;3117
1565;Universe;0;166;3040
1565;Naruto: Shippūden the Movie;0;166;2148
1565;Balkans;0;166;2112
1565;User talk:Ceoil;3;166;2108
1565;May 12;0;166;1498
1565;User talk:SQL;3;166;1440
1565;User talk:Coppertwig;3;166;1409
1565;User talk:Red Thunder;3;166;1066
1565;Talk:Battle of Waterloo;1;166;989
1565;User:VeblenBot/C/Wikipedia featured article candidates;2;166;794
1565;User:Thomasmeeks/Rough drafts;2;166;732
1565;Fred Singer;0;166;619
1565;Islam in Sri Lanka;0;166;401
1565;List of Soul Eater characters;0;166;214
1565;User talk:El Rated;3;166;195
1565;Kiev Governorate;0;166;166
1565;Goodbye, Toby;0;166;166
1588;Led Zeppelin;0;165;10517
1588;Democracy;0;165;7506
1588;Panama;0;165;4391
1588;David Cameron;0;165;3741
1588;Suge Knight;0;165;1913
1588;List of Pokémon: Diamond & Pearl episodes;0;165;1384
1588;Biomass;0;165;1248
1588;America's Next Top Model, Cycle 3;0;165;1193
1588;Khia;0;165;1109
1588;Twilight (2008 film);0;165;469
1588;User talk:Wetman;3;165;195
1588;User:Mjroots/Articles;2;165;178
1588;Eglinton Tournament Bridge;0;165;165
1601;Talk:Evolution;1;164;13437
1601;Home and Away;0;164;7932
1601;WWE Raw;0;164;5814
1601;One Tree Hill (TV series);0;164;5019
1601;Three Gorges Dam;0;164;3327
1601;Anne Boleyn;0;164;2571
1601;Video games notable for negative reception;0;164;2553
1601;Fair trade;0;164;2132
1601;User talk:Jayron32;3;164;1880
1601;Soundgarden;0;164;1274
1601;Melbourne Airport;0;164;1205
1601;User talk:Dekisugi;3;164;635
1601;Talk:Super Smash Bros. Melee;1;164;543
1601;User:StatusBot/Status/Bfigura;2;164;489
1601;User:StatusBot/Status/OhanaUnited;2;164;369
1601;Big Brother 2008 (UK);0;164;362
1601;Hugh Trumble;0;164;356
1601;Rolo Lamperouge;0;164;284
1601;Talk:Alexander Hamilton;1;164;272
1601;Template talk:Cmbox;11;164;164
1621;Wikipedia:Featured picture candidates;4;163;12328
1621;Johnny Cash;0;163;5253
1621;Quebec;0;163;5119
1621;EBay;0;163;4858
1621;Unidentified flying object;0;163;4744
1621;Criss Angel;0;163;4537
1621;C. S. Lewis;0;163;4351
1621;User talk:Majorly;3;163;3955
1621;Black Sabbath;0;163;3905
1621;Talk:Holocaust denial;1;163;3579
1621;Jonas Brothers;0;163;2934
1621;Wikipedia:Verifiability;4;163;2895
1621;Emily Osment;0;163;2838
1621;User talk:Dwaipayanc;3;163;2568
1621;The Protocols of the Elders of Zion;0;163;2540
1621;Divine Comedy;0;163;2426
1621;Roller coaster;0;163;2372
1621;New Age;0;163;2291
1621;Conversion therapy;0;163;2082
1621;User talk:Daniel Case;3;163;2022
1621;Saosin;0;163;1724
1621;How I Met Your Mother;0;163;1400
1621;Ellen Page;0;163;1252
1621;Talk:Macedonia naming dispute;1;163;1227
1621;Myst;0;163;1158
1621;User talk:Redrocket;3;163;1016
1621;Lloyd Kaufman;0;163;438
1621;Bubonic plague;0;163;362
1621;V-League 5th Season 1st Conference;0;163;303
1621;Wikipedia:Requests for arbitration/Homeopathy/Workshop;4;163;246
1621;User talk:Blechnic;3;163;233
1621;Wikipedia:WikiProject Tree of Life/Articles without images/Mammals;4;163;227
1621;A Little Bit Longer;0;163;191
1621;Wikipedia:Deletion review/Log/2008 April 23;4;163;177
1621;Jesus in Scientology;0;163;163
1621;User talk:CanadianLinuxUser/Archives2;3;163;163
1657;Ernest Hemingway;0;162;4815
1657;Wikipedia:WikiProject Football;4;162;3725
1657;Deforestation;0;162;3722
1657;Hamster;0;162;3560
1657;List of alternative rock artists;0;162;3375
1657;Star;0;162;2934
1657;Messianic Judaism;0;162;2852
1657;Rat;0;162;2410
1657;Osho;0;162;2114
1657;Omar Khadr;0;162;1120
1657;User:StatusBot/Status/Alison/LastEdit;2;162;980
1657;User talk:Staffwaterboy;3;162;507
1657;L.A.X.;0;162;468
1657;Robert Earnshaw;0;162;426
1657;List of current ships of the United States Navy;0;162;302
1657;User:Andrew Jameson/NRHP;2;162;224
1657;Wikipedia:Deletion review/Log/2008 May 5;4;162;162
1674;Joker (comics);0;161;4545
1674;David Bowie;0;161;4389
1674;Victorian era;0;161;3762
1674;Pope Pius XII;0;161;3103
1674;Hair;0;161;3001
1674;Wikipedia:WikiProject Video games/Deletion;4;161;2524
1674;Coral reef;0;161;2268
1674;April 29;0;161;1585
1674;May 21;0;161;1450
1674;List of Alfred Hitchcock Presents guest stars;0;161;1074
1674;Vito Fossella;0;161;719
1674;Jill Nicolini;0;161;239
1674;Talk:Viktor Rydberg;1;161;195
1674;Wikipedia:Categories for discussion/Log/2008 May 8;4;161;161
1674;2008 China Railways train T195 accident;0;161;161
1674;User:StatusBot/Status/Addbot/LastEdit;2;161;161
1690;Belgium;0;160;5570
1690;History of video game consoles (seventh generation);0;160;5066
1690;Wikipedia:Manual of Style (dates and numbers);4;160;2174
1690;Talk:England;1;160;1752
1690;Video game genres;0;160;1325
1690;Dmitry Medvedev;0;160;1020
1690;List of Last of the Summer Wine episodes;0;160;855
1690;Talk:University of Phoenix;1;160;675
1690;User:StatusBot/Status/SQL;2;160;559
1690;List of World War II aces from Germany;0;160;424
1690;Jean-Baptiste Vuillaume;0;160;371
1690;User:Jacob696;2;160;181
1690;Paul Smith Jnr;0;160;179
1690;Wikipedia:Articles for deletion/Log/2008 April 25;4;160;160
1704;List of characters from Family Guy;0;159;5744
1704;Wales;0;159;5456
1704;Jutsu (Naruto);0;159;5090
1704;Macedonians (ethnic group);0;159;4948
1704;Treaty of Versailles;0;159;4103
1704;Latin America;0;159;4026
1704;Nudity;0;159;3073
1704;List of Scrubs episodes;0;159;1948
1704;Canute the Great;0;159;1601
1704;Society of the Song Dynasty;0;159;1496
1704;Wikipedia talk:WikiProject UK Railways;5;159;1195
1704;Marvin Harrison;0;159;868
1704;ATP Masters Series;0;159;594
1704;Sagara Sanosuke;0;159;362
1704;Matt Ryan (American football);0;159;342
1704;User:Potapych/Template:Infobox Hurricane Small;2;159;319
1704;Serbian parliamentary election, 2008;0;159;319
1704;Scientology as a state-recognized religion;0;159;288
1704;Forever (Chris Brown song);0;159;195
1704;Wikipedia:Featured article candidates/Super Smash Bros. Brawl/archive1;4;159;159
1704;User:Cameron/Admin coaching;2;159;159
1704;User:StatusBot/Status/TenPoundHammer/LastEdit;2;159;159
1726;2003 invasion of Iraq;0;158;6922
1726;Wikipedia:Bots/Requests for approval;4;158;5030
1726;Mac OS X;0;158;3866
1726;David;0;158;3464
1726;User talk:Casliber;3;158;2415
1726;List of serial killers by country;0;158;2326
1726;Shel Silverstein;0;158;2125
1726;University of Heidelberg;0;158;1835
1726;El Ahly;0;158;1621
1726;Emmanuel Adebayor;0;158;1458
1726;Dangerously in Love;0;158;1109
1726;Wikipedia:Good articles/recent;4;158;883
1726;NikeTalk;0;158;760
1726;The Lightning Thief;0;158;758
1726;User:StatusBot/Status/LaraLove;2;158;671
1726;User talk:Malinaccier;3;158;503
1726;User:StatusBot/Status/Antonio Lopez;2;158;268
1726;Mini survival kits;0;158;267
1726;Talk:Cyclone Nargis;1;158;158
1726;Wikipedia:Wikipedia Signpost/Newsroom/Suggestions;4;158;158
1726;Wikipedia:Administrators' noticeboard/Betacommand blocked for sockpuppetry;4;158;158
1747;Ottoman Empire;0;157;6276
1747;Daniel Radcliffe;0;157;5661
1747;User talk:Kirill Lokshin;3;157;4771
1747;The Legend of Zelda: Ocarina of Time;0;157;3974
1747;Squirrel;0;157;3919
1747;Allegations of state terrorism by the United States;0;157;3663
1747;French fries;0;157;3028
1747;Thriller (album);0;157;2991
1747;User talk:TonyTheTiger;3;157;2638
1747;Amazon Rainforest;0;157;2508
1747;IPod touch;0;157;2469
1747;List of songs in Guitar Hero III: Legends of Rock;0;157;2206
1747;Self-injury;0;157;1884
1747;Ma Ying-jeou;0;157;1164
1747;Neil Diamond;0;157;1060
1747;Talk:Tenzin Gyatso, 14th Dalai Lama;1;157;555
1747;Talk:Serbs of Croatia;1;157;482
1747;José Bosingwa;0;157;365
1747;Edward Brooke;0;157;350
1747;Haplogroup E1b1b (Y-DNA);0;157;268
1747;User:Kodster;2;157;263
1747;User:StatusBot/Status/Mizu onna sango15/LastEdit;2;157;229
1747;Jess Stacy;0;157;170
1747;Wikipedia:Articles for deletion/Log/2008 May 2;4;157;157
1747;User:Northwesterner1/ecoregion9;2;157;157
1747;User:StatusBot/Status/UtherSRG;2;157;157
1747;User:StatusBot/Status/Xenocidic/LastEdit;2;157;157
1774;Linkin Park;0;156;8836
1774;AIDS;0;156;7002
1774;John F. Kennedy assassination;0;156;5783
1774;Talk:Wikipedia;1;156;5335
1774;House (TV series);0;156;4956
1774;Lightning;0;156;4017
1774;Natalee Holloway;0;156;3893
1774;Tyrannosaurus;0;156;3414
1774;Panama Canal;0;156;3401
1774;List of programs broadcast by GMA Network;0;156;3297
1774;List of Doctor Who monsters and aliens;0;156;3170
1774;Loose (album);0;156;3034
1774;Resident Evil 5;0;156;2796
1774;Australian Football League;0;156;2506
1774;Hubble Space Telescope;0;156;2440
1774;Oxegen;0;156;1846
1774;May 22;0;156;1316
1774;User:Gary King;2;156;951
1774;Wikipedia:Peer review/backlog/items;4;156;467
1774;Symphony No. 7 (Shostakovich);0;156;352
1774;Talk:Tomislav II of Croatia, 4th Duke of Aosta;1;156;315
1774;Handlebars (song);0;156;156
1774;User:Geobeedude/sandbox;2;156;156
1797;Islam;0;155;15103
1797;Mozilla Firefox;0;155;7259
1797;Wikipedia talk:Citing sources;5;155;6563
1797;Philadelphia;0;155;5065
1797;Ichigo Kurosaki;0;155;4213
1797;Brenda Song;0;155;3737
1797;Luigi;0;155;3448
1797;Electric guitar;0;155;3054
1797;Hayden Panettiere;0;155;2978
1797;Duke Ellington;0;155;2849
1797;Ocean;0;155;2234
1797;List of The Fairly OddParents characters;0;155;2212
1797;Homosexuality and Christianity;0;155;1746
1797;Gossip Girl;0;155;1363
1797;Talk:Eric Lerner;1;155;1266
1797;Omar Bravo;0;155;1116
1797;Talk:Child pornography;1;155;1028
1797;Prom Night (2008 film);0;155;981
1797;Johnny Weir;0;155;979
1797;Foo Fighters discography;0;155;724
1797;User talk:Alex.muller;3;155;535
1797;Pamela C. Rasmussen;0;155;295
1797;Guillermo Vargas;0;155;293
1797;User talk:Gears of War;3;155;272
1797;Mahamevnawa Buddhist Monastery;0;155;211
1797;US Airline Pilots Association;0;155;197
1797;2008 Spanish Grand Prix;0;155;185
1824;IPod;0;154;12045
1824;British Empire;0;154;4752
1824;Starbucks;0;154;4527
1824;History;0;154;4066
1824;User talk:SatuSuro;3;154;3605
1824;GunZ: The Duel;0;154;3419
1824;Dirk Nowitzki;0;154;2741
